sample	primer	fwd_mismatch	rev_mismatch	count_N	amplicon_size	amplicon_perc_N
24191828|241217059	SARS-CoV-2_1200_27	1	1	0	1144	0
24191828|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24193493|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24193493|241217059	SARS-CoV-2_1200_4	0	0	1	1140	0.0877193
24193493|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24193493|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24193493|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24193493|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24193493|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24193493|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_19	1	0	1000	1154	86.6551
24193493|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24193493|241217059	SARS-CoV-2_1200_23	1	0	986	1153	85.516
24193493|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24193493|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24193493|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24194579|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24194579|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24194579|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24194579|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24194579|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24194579|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24194579|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24194579|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24194579|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24194579|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24194579|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24194579|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24194579|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24194579|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24194579|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24194584|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24194584|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24194584|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24194584|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24194584|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24194584|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24194584|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24194584|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24194584|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24194584|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24194584|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24194584|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24194584|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24194584|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24194584|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24194589|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24194589|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24194589|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24194589|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24194589|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24194589|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24194589|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24194589|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24194589|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24194589|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24194589|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24194589|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24194589|241217059	SARS-CoV-2_1200_25	0	1	0	1140	0
24194589|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24194589|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24194589|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24197001|241217059	SARS-CoV-2_1200_2	0	0	978	1140	85.7895
24197001|241217059	SARS-CoV-2_1200_4	0	0	985	1140	86.4035
24197001|241217059	SARS-CoV-2_1200_10	0	0	985	1141	86.3278
24197001|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24197001|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24197001|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24197001|241217059	SARS-CoV-2_1200_16	0	0	995	1140	87.2807
24197001|241217059	SARS-CoV-2_1200_23	1	0	986	1153	85.516
24197001|241217059	SARS-CoV-2_1200_25	0	0	934	1140	81.9298
24189416|241217059	SARS-CoV-2_1200_2	0	1	0	1140	0
24189416|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24189416|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24189416|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24189416|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24189416|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24189416|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24189416|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24189416|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24189416|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24189416|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24189416|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24189416|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24189416|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24189416|241217059	SARS-CoV-2_1200_27	1	0	0	986	0
24189416|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24193490|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24193490|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24193490|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24193490|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24193490|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24193490|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24193490|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24193490|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24193490|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24193490|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24193490|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24193490|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24193490|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24193490|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24193490|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24194588|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24194588|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24194588|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24194588|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24194588|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24194588|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24194588|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24194588|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24194588|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24194588|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24194588|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24194588|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24194588|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24194588|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24194588|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24190762|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24190762|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24190762|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24190762|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24190762|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24190762|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24190762|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24190762|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24190762|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24190762|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24190762|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24190762|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24190762|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24190762|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24190762|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24190765|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24190765|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24190765|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24190765|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24190765|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24190765|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24190765|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24190765|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24190765|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24190765|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24190765|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24190765|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24190765|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24190765|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24190765|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24191829|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24191829|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24191829|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24191829|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24191829|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24191829|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24191829|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24191829|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24191829|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24191829|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24191829|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24191829|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24191829|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24191829|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24191829|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24192686|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24192686|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24192686|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24192686|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24192686|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24192686|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24192686|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24192686|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24192686|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24192686|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24192686|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24192686|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24192686|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24192686|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24192686|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24194578|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24194578|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24194578|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24194578|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24194578|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24194578|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24194578|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24194578|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24194578|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24194578|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24194578|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24194578|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24194578|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24194578|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24194578|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24197000|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24197000|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24197000|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24197000|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24197000|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24197000|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24197000|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24197000|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24197000|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24197000|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24197000|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24197000|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24197000|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24197000|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24197000|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24197005|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24197005|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24197005|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24197005|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24197005|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24197005|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24197005|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24197005|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24197005|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24197005|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24197005|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24197005|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24197005|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_26	0	0	0	1140	0
24197005|241217059	SARS-CoV-2_1200_27	1	0	0	1144	0
24197005|241217059	SARS-CoV-2_1200_28	0	1	0	1128	0
24189359|241217059	SARS-CoV-2_1200_2	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_3	0	0	0	1141	0
24189359|241217059	SARS-CoV-2_1200_4	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_5	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_6	0	0	0	1158	0
24189359|241217059	SARS-CoV-2_1200_7	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_8	0	0	0	1141	0
24189359|241217059	SARS-CoV-2_1200_9	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_10	0	0	0	1141	0
24189359|241217059	SARS-CoV-2_1200_11	0	0	0	1117	0
24189359|241217059	SARS-CoV-2_1200_12	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_13	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_14	0	0	0	1141	0
24189359|241217059	SARS-CoV-2_1200_15	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_16	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_17	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_18	0	0	0	1142	0
24189359|241217059	SARS-CoV-2_1200_19	1	0	0	1154	0
24189359|241217059	SARS-CoV-2_1200_20	0	0	0	1140	0
24189359|241217059	SARS-CoV-2_1200_21	0	0	0	1143	0
24189359|241217059	SARS-CoV-2_1200_22	1	0	0	1151	0
24189359|241217059	SARS-CoV-2_1200_23	1	0	0	1150	0
24189359|241217059	SARS-CoV-2_1200_24	0	0	0	1121	0
24189359|241217059	SARS-CoV-2_1200_25	0	0	0	1140	0
